date,value,normalized_value,sample_normalized_value,first_difference,second_difference,importance,privacy_budget,perturbed_value
1990-01-18,2771.7,-1.5993506124055041,-1.5993506124055041,16.899999999999636,13.899999999999636,0.009096787634842668,1.0865997892183274e-05,-1.5906053159736613
1990-01-19,2776.3,-1.598777297832416,-1.598777297832416,4.600000000000364,12.299999999999272,0.004991419189248098,5.962187155126549e-06,-1.606988570591383
1990-01-22,2771.7,-1.5993506124055041,-1.5993506124055041,4.600000000000364,0.0,0.0013586111402688497,1.6228438410405257e-06,-1.598729616850861
1990-01-23,2762.5,-1.6004972415516798,-1.6004972415516798,9.199999999999818,4.599999999999454,0.004075833420806012,4.868531523120935e-06,-1.6046146316636716
1990-01-24,2756.3999,-1.6012575189923957,-1.6012575189923957,6.100100000000111,3.099899999999707,0.0027172222805374306,3.2456876820807304e-06,-1.5958438179370977
1990-01-25,2768.8999,-1.5996995989568308,-1.5996995989568308,12.5,6.399899999999889,0.005582090149992402,6.667736154625919e-06,-1.5981034012375461
1990-01-30,2760.8,-1.6007091186765163,-1.6007091186765163,8.099899999999707,4.400100000000293,0.0036918780985563645,4.4099017419576014e-06,-1.598664023908003
1990-01-31,2751.6001,-1.6018557353593321,-1.6018557353593321,9.19990000000007,1.1000000000003638,0.003042078018185784,3.633723756159281e-06,-1.6013395287233234
1990-02-01,2738.2,-1.6035258381008182,-1.6035258381008182,13.400100000000293,4.200200000000223,0.005198252967841879,6.209247490318292e-06,-1.609217346650131
1990-02-02,2736.6001,-1.60372523940201,-1.60372523940201,1.5998999999997068,11.800200000000586,0.003957722856677298,4.727449946592588e-06,-1.609267590527632
1990-02-05,2756.6001,-1.6012325673451062,-1.6012325673451062,20.0,18.400100000000293,0.011341479053790028,1.3547253430507792e-05,-1.603868533363433
1990-02-06,2792.0,-1.5968205502677464,-1.5968205502677464,35.39989999999989,15.399899999999889,0.015003733522483423,1.7921770120887742e-05,-1.5939196212089586
1990-02-07,2844.8,-1.59023989603752,-1.59023989603752,52.80000000000018,17.400100000000293,0.02073361693651747,2.476604346204799e-05,-1.5651379015719997
1990-02-08,2903.8,-1.5828865134696533,-1.5828865134696533,59.0,6.199999999999818,0.019256836162069944,2.3002047486050785e-05,-1.5972634354367048
1990-02-09,2893.8999,-1.5841203986011811,-1.5841203986011811,9.900100000000293,49.09989999999971,0.017425664625186042,2.081473622203988e-05,-1.572290986282887
1990-02-12,2894.7,-1.5840206792555447,-1.5840206792555447,0.8000999999999294,9.100000000000364,0.002923996989081516,3.4926774588444595e-06,-1.5802280772789927
1990-02-13,2863.6001,-1.58789677184067,-1.58789677184067,31.099899999999707,30.299799999999777,0.018134416615034347,2.1661331518853752e-05,-1.611388385579823
1990-02-14,2870.3999,-1.5870492882680431,-1.5870492882680431,6.799799999999777,24.30009999999993,0.00918536317418336,1.0971800254776474e-05,-1.5758890790676496
1990-02-15,2910.0,-1.582113785132013,-1.582113785132013,39.60010000000011,32.800300000000334,0.02138347608693775,2.5542292006274328e-05,-1.5656540989767247
1990-02-16,2939.3,-1.5784620205686486,-1.5784620205686486,29.300000000000182,10.30009999999993,0.011695899351251385,1.3970603997735656e-05,-1.5880078934080313
1990-02-19,2968.0,-1.5748850361669917,-1.5748850361669917,28.699999999999818,0.6000000000003638,0.008653762263016172,1.0336809683148681e-05,-1.5738666298403845
1990-02-20,2980.0,-1.5733894329328493,-1.5733894329328493,12.0,16.699999999999818,0.008476552114285359,1.0125134399534588e-05,-1.5594482472678162
1990-02-21,2862.3,-1.588058807987729,-1.588058807987729,117.69999999999982,105.69999999999982,0.06598124537739924,7.881376393226613e-05,-1.536792210987411
1990-02-22,2927.8999,-1.5798828561044442,-1.5798828561044442,65.5998999999997,52.10010000000011,0.034762724176006676,4.1523634802272714e-05,-1.5574673989100323
1990-02-23,2894.3,-1.5840705326966826,-1.5840705326966826,33.59989999999971,32.0,0.019374946726198928,2.3143129062579456e-05,-1.59209179726715
1990-02-26,2872.6001,-1.5867750694150633,-1.5867750694150633,21.69990000000007,11.899999999999636,0.009923738793894634,1.1853780603167995e-05,-1.593535161454659
1990-02-27,2932.6001,-1.5792970532443513,-1.5792970532443513,60.0,38.30009999999993,0.02903295890207202,3.467950257796849e-05,-1.6381531687613122
1990-02-28,2952.0,-1.5768791738125147,-1.5768791738125147,19.39989999999989,40.60010000000011,0.01772101487307055,2.1167528361396487e-05,-1.5893652289784552
1990-03-01,2933.1001,-1.5792347364429289,-1.5792347364429289,18.89989999999989,0.5,0.005729765273934657,6.844132224304222e-06,-1.5839320557469532
1990-03-02,2937.0,-1.5787486778551927,-1.5787486778551927,3.8998999999998887,15.0,0.005582090149992402,6.667736154625919e-06,-1.5772321159682006
1990-03-05,2938.0,-1.5786240442523476,-1.5786240442523476,1.0,2.8998999999998887,0.0011518364317247645,1.3758540642767969e-06,-1.5782670961892828
1990-03-06,2933.0,-1.5792472122665735,-1.5792472122665735,5.0,4.0,0.0026581522309605827,3.1751292542094733e-06,-1.5743565190383826
1990-03-07,2926.0,-1.58011964748649,-1.58011964748649,7.0,2.0,0.0026581522309605827,3.1751292542094733e-06,-1.5819074318361952
1990-03-08,2915.0,-1.5814906171177872,-1.5814906171177872,11.0,4.0,0.0044302537182676375,5.291882090349122e-06,-1.5793132534117926
1990-03-09,2912.0,-1.5818645179263227,-1.5818645179263227,3.0,8.0,0.003248852726729601,3.8807135329226894e-06,-1.5844123158230274
1990-03-12,2892.0,-1.5843571899832267,-1.5843571899832267,20.0,17.0,0.010927959171726839,1.3053309156194499e-05,-1.6036984189888677
1990-03-13,2887.0,-1.5849803579974526,-1.5849803579974526,5.0,15.0,0.005907004957690184,7.055842787132162e-06,-1.5904137670463208
1990-03-14,2881.0,-1.5857281596145238,-1.5857281596145238,6.0,1.0,0.002067451735191564,2.4695449754962567e-06,-1.5865129209501023
1990-03-15,2892.0,-1.5843571899832267,-1.5843571899832267,11.0,5.0,0.004725603966152147,5.64467422970573e-06,-1.5801747353747244
1990-03-16,2886.0,-1.585104991600298,-1.585104991600298,6.0,5.0,0.003248852726729601,3.8807135329226894e-06,-1.5833400185500772
1990-03-19,2871.0,-1.5869744956429759,-1.5869744956429759,15.0,9.0,0.00708840594922822,8.467011344558595e-06,-1.5880602984188568
1990-03-20,2880.0,-1.585852793217369,-1.585852793217369,9.0,6.0,0.0044302537182676375,5.291882090349122e-06,-1.5825695141629663
1990-03-21,2926.0,-1.58011964748649,-1.58011964748649,46.0,37.0,0.02451407057441426,2.9281747566598475e-05,-1.5422106968216083
1990-03-22,2948.0,-1.5773777082238956,-1.5773777082238956,22.0,24.0,0.013586111402687421,1.6228438410403973e-05,-1.5973700980324734
1990-03-23,2974.0,-1.5741372345499205,-1.5741372345499205,26.0,4.0,0.008860507436535275,1.0583764180698243e-05,-1.5779763614548925
1990-03-26,3014.0,-1.5691518904361126,-1.5691518904361126,40.0,14.0,0.015948913385763496,1.905077552525684e-05,-1.5625215845326466
1990-03-27,3010.0,-1.5696504248474934,-1.5696504248474934,4.0,36.0,0.011814009915380367,1.4111685574264325e-05,-1.565308285585955
1990-03-28,2990.0,-1.5721430969043972,-1.5721430969043972,20.0,16.0,0.01063260892384233,1.2700517016837893e-05,-1.5731867621426714
1990-03-29,3000.0,-1.5708967608759454,-1.5708967608759454,10.0,10.0,0.005907004957690184,7.055842787132162e-06,-1.5686030721857898
1990-03-30,2997.0,-1.571270661684481,-1.571270661684481,3.0,7.0,0.002953502478845092,3.527921393566081e-06,-1.569091271936572
1990-04-02,2934.0,-1.5791225786637284,-1.5791225786637284,63.0,60.0,0.03632808048979463,4.33934331408628e-05,-1.5491094176400888
1990-04-03,2962.0,-1.575632837784063,-1.575632837784063,28.0,35.0,0.018607065616724077,2.222590477946631e-05,-1.5638205680822033
1990-04-04,2960.0,-1.5758821049897533,-1.5758821049897533,2.0,26.0,0.008269806940766256,9.878179901985027e-06,-1.5899895310771899
1990-04-06,2956.0,-1.576380639401134,-1.576380639401134,4.0,2.0,0.001772101487307055,2.116752836139649e-06,-1.577120911443895
1990-04-09,2954.0,-1.5766299066068243,-1.5766299066068243,2.0,2.0,0.0011814009915380368,1.4111685574264325e-06,-1.5769671200435418
1990-04-10,2942.0,-1.5781255098409668,-1.5781255098409668,12.0,10.0,0.006497705453459202,7.761427065845379e-06,-1.5802389231450034
1990-04-11,2959.0,-1.5760067385925984,-1.5760067385925984,17.0,5.0,0.006497705453459202,7.761427065845379e-06,-1.5837079589290637
1990-04-12,2995.0,-1.5715199288901713,-1.5715199288901713,36.0,19.0,0.016244263633648004,1.9403567664613446e-05,-1.5893778432835346
1990-04-17,3020.0,-1.5684040888190414,-1.5684040888190414,25.0,11.0,0.01063260892384233,1.2700517016837893e-05,-1.550456102855987
1990-04-18,3052.0,-1.564415813527995,-1.564415813527995,32.0,7.0,0.011518659667495858,1.3758893434907717e-05,-1.5652897078813777
1990-04-19,3067.0,-1.5625463094853171,-1.5625463094853171,15.0,17.0,0.009451207932304294,1.128934845941146e-05,-1.5611253889675847
1990-04-23,3056.0,-1.5639172791166143,-1.5639172791166143,11.0,11.0,0.006497705453459202,7.761427065845379e-06,-1.5583753689587485
1990-04-24,3015.0,-1.5690272568332675,-1.5690272568332675,41.0,30.0,0.02096986759980015,2.5048241894319175e-05,-1.556157529553713
1990-04-25,3018.0,-1.5686533560247318,-1.5686533560247318,3.0,38.0,0.012109360163264875,1.4464477713620932e-05,-1.5838074307884003
1990-04-26,3009.0,-1.5697750584503385,-1.5697750584503385,9.0,6.0,0.0044302537182676375,5.291882090349122e-06,-1.5660738893085646
1990-04-27,2986.0,-1.572641631315778,-1.572641631315778,23.0,14.0,0.010927959171726839,1.3053309156194499e-05,-1.5926849110440013
1990-04-30,2951.0,-1.57700380741536,-1.57700380741536,35.0,12.0,0.01388146165057193,1.658123054976058e-05,-1.5858738719110792
1990-05-01,2945.0,-1.5777516090324313,-1.5777516090324313,6.0,29.0,0.010337258675957821,1.2347724877481284e-05,-1.5803077887505024
1990-05-02,2957.0,-1.5762560057982888,-1.5762560057982888,12.0,6.0,0.005316304461921165,6.3502585084189466e-06,-1.572842473849681
1990-05-03,2954.0,-1.5766299066068243,-1.5766299066068243,3.0,9.0,0.00354420297461411,4.233505672279298e-06,-1.57532750498798
1990-05-04,2946.0,-1.577626975429586,-1.577626975429586,8.0,5.0,0.0038395532224986192,4.586297811635905e-06,-1.5764226577972924
1990-05-07,2958.0,-1.5761313721954437,-1.5761313721954437,12.0,4.0,0.004725603966152147,5.64467422970573e-06,-1.5807052043283387
1990-05-08,2953.0,-1.5767545402096697,-1.5767545402096697,5.0,7.0,0.00354420297461411,4.233505672279298e-06,-1.577730768969705
1990-05-09,2942.0,-1.5781255098409668,-1.5781255098409668,11.0,6.0,0.005020954214036656,5.9974663690623374e-06,-1.5847528495335428
1990-05-10,2985.0,-1.5727662649186234,-1.5727662649186234,43.0,32.0,0.02215126859133819,2.645941045174561e-05,-1.5916759216238212
1990-05-11,2960.0,-1.5758821049897533,-1.5758821049897533,25.0,18.0,0.012700060659033894,1.5170061992334149e-05,-1.5745034167685423
1990-05-14,2976.0,-1.57388796734423,-1.57388796734423,16.0,9.0,0.007383756197112729,8.819803483915203e-06,-1.5681076235285496
1990-05-15,2965.0,-1.5752589369755272,-1.5752589369755272,11.0,5.0,0.004725603966152147,5.64467422970573e-06,-1.5737623530113236
1990-05-16,2948.0,-1.5773777082238956,-1.5773777082238956,17.0,6.0,0.006793055701343711,8.114219205201986e-06,-1.5638465583910042
1990-05-17,2917.0,-1.5812413499120967,-1.5812413499120967,31.0,14.0,0.013290761154802912,1.5875646271047365e-05,-1.570036473516109
1990-05-18,2925.0,-1.5802442810893351,-1.5802442810893351,8.0,23.0,0.009155857684419785,1.0936556320054853e-05,-1.5927669639278934
1990-05-21,2930.0,-1.5796211130751092,-1.5796211130751092,5.0,3.0,0.0023628019830760735,2.822337114852865e-06,-1.5829523332445103
1990-05-22,2970.0,-1.5746357689613013,-1.5746357689613013,40.0,35.0,0.02215126859133819,2.645941045174561e-05,-1.5986198035909176
1990-05-23,3028.0,-1.5674070199962797,-1.5674070199962797,58.0,18.0,0.022446618839222696,2.6812202591102216e-05,-1.5805919728423299
1990-05-24,3048.0,-1.564914347939376,-1.564914347939376,20.0,38.0,0.01713031437730153,2.046194408268327e-05,-1.5674707348125712
1990-05-25,3059.0,-1.5635433783080788,-1.5635433783080788,11.0,9.0,0.005907004957690184,7.055842787132162e-06,-1.5664017573381686
1990-05-29,3048.0,-1.564914347939376,-1.564914347939376,11.0,0.0,0.003248852726729601,3.8807135329226894e-06,-1.55924621191889
1990-05-30,3083.0,-1.560552171839794,-1.560552171839794,35.0,24.0,0.017425664625186042,2.081473622203988e-05,-1.5086514929436339
1990-05-31,3132.0,-1.5544451253003793,-1.5544451253003793,49.0,14.0,0.018607065616724077,2.222590477946631e-05,-1.5562930572787348
1990-06-01,3159.0,-1.5510800180235589,-1.5510800180235589,27.0,22.0,0.01447216214634095,1.7286814828473798e-05,-1.5472684571078759
1990-06-04,3153.0,-1.55182781964063,-1.55182781964063,6.0,21.0,0.007974456692881748,9.52538776262842e-06,-1.5499594608717975
1990-06-05,3159.0,-1.5510800180235589,-1.5510800180235589,6.0,0.0,0.001772101487307055,2.116752836139649e-06,-1.553066113912546
1990-06-06,3172.0,-1.5494597811865713,-1.5494597811865713,13.0,7.0,0.005907004957690184,7.055842787132162e-06,-1.5407667596505294
1990-06-07,3145.0,-1.5528248884633917,-1.5528248884633917,27.0,14.0,0.012109360163264875,1.4464477713620932e-05,-1.5304331598839502
1990-06-08,3174.0,-1.549210513980881,-1.549210513980881,29.0,2.0,0.009155857684419785,1.0936556320054853e-05,-1.5424510933872795
1990-06-11,3154.0,-1.551703186037785,-1.551703186037785,20.0,9.0,0.008565157188650765,1.0230972041341634e-05,-1.5457837975083584
1990-06-12,3203.0,-1.5455961394983704,-1.5455961394983704,49.0,29.0,0.023037319334991715,2.7517786869815434e-05,-1.5888214740793998
1990-06-13,3184.0,-1.5479641779524291,-1.5479641779524291,19.0,30.0,0.01447216214634095,1.7286814828473798e-05,-1.5383417398036194
1990-06-14,3191.0,-1.5470917427325126,-1.5470917427325126,7.0,12.0,0.005611654709805674,6.703050647775554e-06,-1.5513226256788997
1990-06-15,3201.0,-1.5458454067040606,-1.5458454067040606,10.0,3.0,0.0038395532224986192,4.586297811635905e-06,-1.5516920092992628
1990-06-19,3229.0,-1.542355665824395,-1.542355665824395,28.0,18.0,0.013586111402687421,1.6228438410403973e-05,-1.5369059425722817
1990-06-20,3234.0,-1.5417324978101692,-1.5417324978101692,5.0,23.0,0.008269806940766256,9.878179901985027e-06,-1.5432520300833479
1990-06-21,3246.0,-1.5402368945760267,-1.5402368945760267,12.0,7.0,0.005611654709805674,6.703050647775554e-06,-1.5350450574972554
1990-06-22,3250.0,-1.539738360164646,-1.539738360164646,4.0,8.0,0.00354420297461411,4.233505672279298e-06,-1.5363679720920709
1990-06-25,3276.0,-1.5364978864906709,-1.5364978864906709,26.0,22.0,0.01417681189845644,1.693402268911719e-05,-1.5152491501432686
1990-06-26,3292.0,-1.5345037488451476,-1.5345037488451476,16.0,10.0,0.0076791064449972385,9.17259562327181e-06,-1.5274186795928173
1990-06-27,3284.0,-1.5355008176679092,-1.5355008176679092,8.0,8.0,0.004725603966152147,5.64467422970573e-06,-1.543744180972256
1990-06-28,3273.0,-1.5368717872992064,-1.5368717872992064,11.0,3.0,0.004134903470383128,4.9390899509925134e-06,-1.5364756958426744
1990-06-29,3278.0,-1.5362486192849805,-1.5362486192849805,5.0,6.0,0.003248852726729601,3.8807135329226894e-06,-1.5400882472528108
1990-07-02,3319.0,-1.5311386415683275,-1.5311386415683275,41.0,36.0,0.022741969087107208,2.7164994730458827e-05,-1.5271649141237846
1990-07-03,3356.0,-1.526527198263055,-1.526527198263055,37.0,4.0,0.012109360163264875,1.4464477713620932e-05,-1.5166172056774831
1990-07-04,3363.0,-1.5256547630431387,-1.5256547630431387,7.0,30.0,0.010927959171726839,1.3053309156194499e-05,-1.516563072942687
1990-07-05,3356.0,-1.526527198263055,-1.526527198263055,7.0,0.0,0.002067451735191564,2.4695449754962567e-06,-1.5267757008225888
1990-07-06,3357.0,-1.52640256466021,-1.52640256466021,1.0,6.0,0.002067451735191564,2.4695449754962567e-06,-1.525817758685143
1990-07-09,3385.0,-1.5229128237805443,-1.5229128237805443,28.0,27.0,0.016244263633648004,1.9403567664613446e-05,-1.5230677698117043
1990-07-10,3408.0,-1.5200462509151047,-1.5200462509151047,23.0,5.0,0.008269806940766256,9.878179901985027e-06,-1.5237994395631826
1990-07-11,3440.0,-1.5160579756240584,-1.5160579756240584,32.0,9.0,0.012109360163264875,1.4464477713620932e-05,-1.5332627776059213
1990-07-12,3468.0,-1.512568234744393,-1.512568234744393,28.0,4.0,0.009451207932304294,1.128934845941146e-05,-1.5020295484228599
1990-07-13,3507.0,-1.5077075242334304,-1.5077075242334304,39.0,11.0,0.014767512394225458,1.7639606967830406e-05,-1.5088585417725562
1990-07-16,3488.0,-1.510075562687489,-1.510075562687489,19.0,20.0,0.011518659667495858,1.3758893434907717e-05,-1.4956626659049632
1990-07-17,3463.0,-1.5131914027586189,-1.5131914027586189,25.0,6.0,0.009155857684419785,1.0936556320054853e-05,-1.5148734272973907
1990-07-18,3528.0,-1.5050902185736812,-1.5050902185736812,65.0,40.0,0.031011776027873462,3.704317463244385e-05,-1.5680958027045742
1990-07-19,3523.0,-1.505713386587907,-1.505713386587907,5.0,60.0,0.019197766112493096,2.2931489058179527e-05,-1.5071940444732366
1990-07-20,3540.0,-1.5035946153395388,-1.5035946153395388,17.0,12.0,0.008565157188650765,1.0230972041341634e-05,-1.5075176300270585
1990-07-23,3559.0,-1.50122657688548,-1.50122657688548,19.0,2.0,0.006202355205574692,7.40863492648877e-06,-1.4856064153854098
1990-07-24,3495.0,-1.5092031274675726,-1.5092031274675726,64.0,45.0,0.0321931770194115,3.845434318987028e-05,-1.4948442345379573
1990-07-25,3520.0,-1.5060872873964426,-1.5060872873964426,25.0,39.0,0.01890241586460859,2.257869691882292e-05,-1.5139275240803933
1990-07-26,3483.0,-1.510698730701715,-1.510698730701715,37.0,12.0,0.01447216214634095,1.7286814828473798e-05,-1.5197503351273152
1990-07-27,3485.0,-1.5104494634960246,-1.5104494634960246,2.0,35.0,0.010927959171726839,1.3053309156194499e-05,-1.522013455231945
1990-07-30,3445.0,-1.5154348076098325,-1.5154348076098325,40.0,38.0,0.023037319334991715,2.7517786869815434e-05,-1.4875137732826087
1990-07-31,3438.0,-1.5163072428297488,-1.5163072428297488,7.0,33.0,0.011814009915380367,1.4111685574264325e-05,-1.4907242309767492
1990-08-01,3468.0,-1.512568234744393,-1.512568234744393,30.0,23.0,0.015653563137878985,1.8697983385900228e-05,-1.5199075578887165
1990-08-02,3415.0,-1.5191738156951884,-1.5191738156951884,53.0,23.0,0.022446618839222696,2.6812202591102216e-05,-1.5039394310463505
1990-08-03,3356.0,-1.526527198263055,-1.526527198263055,59.0,6.0,0.019197766112493096,2.2931489058179527e-05,-1.5532134645657258
1990-08-06,3107.0,-1.5575609653715092,-1.5575609653715092,249.0,190.0,0.1296587588212995,0.00015487574917755095,-1.5914490177789686
1990-08-07,3098.0,-1.558682667797116,-1.558682667797116,9.0,240.0,0.07354221172324278,8.784524269979542e-05,-1.5921183916744601
1990-08-08,3145.0,-1.5528248884633917,-1.5528248884633917,47.0,38.0,0.02510477107018328,2.998733184531169e-05,-1.5586662015893369
1990-08-09,3091.0,-1.5595551030170325,-1.5595551030170325,54.0,7.0,0.018016365120955058,2.1520320500753094e-05,-1.5733032247302123
1990-08-10,3078.0,-1.56117533985402,-1.56117533985402,13.0,41.0,0.015948913385763496,1.905077552525684e-05,-1.5387678802084626
1990-08-13,3040.0,-1.5659114167621375,-1.5659114167621375,38.0,25.0,0.018607065616724077,2.222590477946631e-05,-1.5362306822681977
1990-08-14,3067.0,-1.5625463094853171,-1.5625463094853171,27.0,11.0,0.011223309419611348,1.3406101295551108e-05,-1.5387601779904003
1990-08-15,3178.0,-1.5487119795695001,-1.5487119795695001,111.0,84.0,0.05759329833747929,6.879446717453859e-05,-1.5924691505056328
1990-08-16,3183.0,-1.5480888115552742,-1.5480888115552742,5.0,106.0,0.03278387751518052,3.9159927468583503e-05,-1.545032709207061
1990-08-17,3122.0,-1.5556914613288313,-1.5556914613288313,61.0,56.0,0.03455597900248757,4.127668030472315e-05,-1.5965515059636315
1990-08-20,3052.0,-1.564415813527995,-1.564415813527995,70.0,9.0,0.023332669582876223,2.787057900917204e-05,-1.5342543582144843
1990-08-21,3040.0,-1.5659114167621375,-1.5659114167621375,12.0,58.0,0.020674517351915642,2.4695449754962568e-05,-1.5748494795647323
1990-08-22,2954.0,-1.5766299066068243,-1.5766299066068243,86.0,74.0,0.04725603966152147,5.64467422970573e-05,-1.5159255112897239
1990-08-23,2871.0,-1.5869744956429759,-1.5869744956429759,83.0,3.0,0.02540012131806779,3.0340123984668297e-05,-1.5512465005059697
1990-08-24,2918.0,-1.5811167163092514,-1.5811167163092514,47.0,36.0,0.02451407057441426,2.9281747566598475e-05,-1.5484613448988438
1990-08-28,3078.0,-1.56117533985402,-1.56117533985402,160.0,113.0,0.080630617672471,9.6312254044354e-05,-1.6018935491022388
1990-08-29,3015.0,-1.5690272568332675,-1.5690272568332675,63.0,97.0,0.04725603966152147,5.64467422970573e-05,-1.515468292895602
1990-08-30,3064.0,-1.5629202102938526,-1.5629202102938526,49.0,14.0,0.018607065616724077,2.222590477946631e-05,-1.5682208172486964
1990-08-31,3087.0,-1.560053637428413,-1.560053637428413,23.0,26.0,0.01447216214634095,1.7286814828473798e-05,-1.5683264254576874
1990-09-03,3066.0,-1.5626709430881622,-1.5626709430881622,21.0,2.0,0.006793055701343711,8.114219205201986e-06,-1.5653038446039833
1990-09-04,3054.0,-1.5641665463223047,-1.5641665463223047,12.0,9.0,0.006202355205574692,7.40863492648877e-06,-1.5619295097152464
1990-09-05,3039.0,-1.5660360503649826,-1.5660360503649826,15.0,3.0,0.005316304461921165,6.3502585084189466e-06,-1.5659480613912207
1990-09-06,3032.0,-1.566908485584899,-1.566908485584899,7.0,8.0,0.0044302537182676375,5.291882090349122e-06,-1.5589343940843883
1990-09-07,3047.0,-1.565038981542221,-1.565038981542221,15.0,8.0,0.006793055701343711,8.114219205201986e-06,-1.5596591401823818
1990-09-10,3087.0,-1.560053637428413,-1.560053637428413,40.0,25.0,0.019197766112493096,2.2931489058179527e-05,-1.5917005021056245
1990-09-11,3083.0,-1.560552171839794,-1.560552171839794,4.0,36.0,0.011814009915380367,1.4111685574264325e-05,-1.5499195179427492
1990-09-12,3105.0,-1.5578102325771996,-1.5578102325771996,22.0,18.0,0.011814009915380367,1.4111685574264325e-05,-1.5524356850711512
1990-09-13,3093.0,-1.559305835811342,-1.559305835811342,12.0,10.0,0.006497705453459202,7.761427065845379e-06,-1.5710333215731735
1990-09-14,3062.0,-1.563169477499543,-1.563169477499543,31.0,19.0,0.014767512394225458,1.7639606967830406e-05,-1.5523560600764874
1990-09-17,3019.0,-1.5685287224218867,-1.5685287224218867,43.0,12.0,0.016244263633648004,1.9403567664613446e-05,-1.5518398677601262
1990-09-18,2996.0,-1.5713952952873262,-1.5713952952873262,23.0,20.0,0.012700060659033894,1.5170061992334149e-05,-1.5612947334969611
1990-09-19,2980.0,-1.5733894329328493,-1.5733894329328493,16.0,7.0,0.006793055701343711,8.114219205201986e-06,-1.5686697294943341
1990-09-20,2984.0,-1.5728908985214685,-1.5728908985214685,4.0,12.0,0.004725603966152147,5.64467422970573e-06,-1.569660870788678
1990-09-21,2931.0,-1.579496479472264,-1.579496479472264,53.0,49.0,0.030125725284219935,3.5984798214374026e-05,-1.6253160427004845
1990-09-24,2861.0,-1.5882208316714277,-1.5882208316714277,70.0,17.0,0.025695471565952296,3.0692916124024905e-05,-1.5997981127058312
1990-09-25,2807.0,-1.5949510462250684,-1.5949510462250684,54.0,16.0,0.020674517351915642,2.4695449754962568e-05,-1.5765247544495304
1990-09-26,2778.0,-1.5985654207075792,-1.5985654207075792,29.0,25.0,0.015948913385763496,1.905077552525684e-05,-1.6032778447068552
1990-09-27,2767.0,-1.5999363903388764,-1.5999363903388764,11.0,18.0,0.008565157188650765,1.0230972041341634e-05,-1.6062524548509025
1990-09-28,2760.0,-1.6008088255587927,-1.6008088255587927,7.0,4.0,0.003248852726729601,3.8807135329226894e-06,-1.6006573168610017
1990-10-01,2791.0,-1.5969451838705917,-1.5969451838705917,31.0,24.0,0.016244263633648004,1.9403567664613446e-05,-1.5957678686509926
1990-10-02,2905.0,-1.5827369531462392,-1.5827369531462392,114.0,83.0,0.058183998833248304,6.95000514532518e-05,-1.4902223734167501
1990-10-03,2862.0,-1.5880961980685826,-1.5880961980685826,43.0,71.0,0.033669928258834046,4.021830388665333e-05,-1.6339472812013849
1990-10-05,2850.0,-1.589591801302725,-1.589591801302725,12.0,31.0,0.012700060659033894,1.5170061992334149e-05,-1.617038868361633
1990-10-08,2925.0,-1.5802442810893351,-1.5802442810893351,75.0,63.0,0.04075833420806226,4.8685315231211914e-05,-1.5559281931676348
1990-10-09,2913.0,-1.5817398843234776,-1.5817398843234776,12.0,63.0,0.02215126859133819,2.645941045174561e-05,-1.5853276390083049
1990-10-10,2872.0,-1.5868498620401306,-1.5868498620401306,41.0,29.0,0.020674517351915642,2.4695449754962568e-05,-1.5769824846217595
1990-10-11,2884.0,-1.5853542588059883,-1.5853542588059883,12.0,29.0,0.012109360163264875,1.4464477713620932e-05,-1.582862863244613
1990-10-12,2915.0,-1.5814906171177872,-1.5814906171177872,31.0,19.0,0.014767512394225458,1.7639606967830406e-05,-1.5675947754293063
1990-10-15,2916.0,-1.5813659835149418,-1.5813659835149418,1.0,30.0,0.009155857684419785,1.0936556320054853e-05,-1.5669452674974815
1990-10-16,2949.0,-1.5772530746210505,-1.5772530746210505,33.0,32.0,0.019197766112493096,2.2931489058179527e-05,-1.5695789186920044
1990-10-17,2958.0,-1.5761313721954437,-1.5761313721954437,9.0,24.0,0.009746558180188802,1.1642140598768067e-05,-1.5710561213169776
1990-10-18,2950.0,-1.5771284410182052,-1.5771284410182052,8.0,1.0,0.0026581522309605827,3.1751292542094733e-06,-1.5798020552576713
1990-10-19,2991.0,-1.5720184633015521,-1.5720184633015521,41.0,33.0,0.021855918343453677,2.6106618312388998e-05,-1.5588318784532402
1990-10-22,3015.0,-1.5690272568332675,-1.5690272568332675,24.0,17.0,0.012109360163264875,1.4464477713620932e-05,-1.5674573301619887
1990-10-23,3081.0,-1.5608014390454843,-1.5608014390454843,66.0,42.0,0.03189782677152699,3.810155105051368e-05,-1.5793084139257676
1990-10-24,3042.0,-1.5656621495564471,-1.5656621495564471,39.0,27.0,0.019493116360377604,2.3284281197536135e-05,-1.5836123802812379
1990-10-25,3050.0,-1.5646650807336855,-1.5646650807336855,8.0,31.0,0.011518659667495858,1.3758893434907717e-05,-1.564072541292439
1990-10-29,3063.0,-1.563044843896698,-1.563044843896698,13.0,5.0,0.005316304461921165,6.3502585084189466e-06,-1.5652163341232193
1990-10-30,3011.0,-1.569525791244648,-1.569525791244648,52.0,39.0,0.026876872557490335,3.210408468145134e-05,-1.535944698224919
1990-10-31,2990.0,-1.5721430969043972,-1.5721430969043972,21.0,31.0,0.015358212889994477,1.834519124654362e-05,-1.5535297794951923
1990-11-01,2968.0,-1.5748850361669917,-1.5748850361669917,22.0,1.0,0.006793055701343711,8.114219205201986e-06,-1.5785149401176466
1990-11-02,2978.0,-1.5736387001385397,-1.5736387001385397,10.0,12.0,0.006497705453459202,7.761427065845379e-06,-1.5678947467284376
